X0,X1
2.461410533,2.008124514
1.787327554,1.82246147
-0.909864924,-2.445373148
0.951382537,0.971030956
-1.190858422,-1.684154878
-1.482678811,-2.682448813
-0.568092314,-1.604031529
-0.252466364,1.373698584
-1.066378992,-2.266205946
2.139377722,2.124112024
0.049300256,0.933761162
2.159452629,1.857980353
-1.118214717,-1.286270406
-1.7314682,-1.957624284
-0.975131358,-2.380712007
-0.630086332,-1.981356667
1.662228087,2.057174627
-0.62851337,-1.608095493
0.308185792,1.145949658
-0.279965544,1.832791545
0.979904443,0.597611558
1.390981794,0.871045057
1.801331356,2.486130726
2.124644011,2.039045951
-1.127949099,-1.977191589
1.05905935,1.352612116
1.450286797,1.033615968
1.858608452,1.87703849
0.898212462,1.282825663
1.004534205,0.700655051
0.481725516,1.521671288
0.887800876,1.027376818
1.27298966,0.848727004
-0.817246967,-1.533676657
1.258453219,1.221293746
2.111028975,1.777528008
2.448356978,1.877726701
2.218194591,2.094986317
0.097295745,0.610450419
-1.033867341,-2.006028327
-1.116290437,-2.035784537
0.570094642,0.665789982
0.8810353,0.586954124
-1.645281739,-1.932397211
2.239038149,1.882863244
-0.724114008,-2.034817373
1.788819995,2.424641795
1.049973031,0.515676032
2.193870899,2.036933188
1.86383678,2.107608189
2.184380408,1.899752463
-0.486064075,0.71367594
-0.923640478,-1.790965291
1.920195679,2.127034287
1.101311121,0.978474073
0.985004333,1.206740565
1.178435693,1.174408928
-1.586602868,-1.967995097
-1.272387785,-2.56827044
-0.230326541,1.670336368
1.807682643,1.78113539
0.219757342,1.002548386
-1.400116341,-2.332259546
1.346936584,1.012335148
0.575533501,0.7496457
0.876960262,0.584785313
-1.419454929,-1.900335639
1.959249034,1.965857586
0.369015065,0.983908366
-0.498205337,-1.523247933
0.91285557,0.795675191
2.277991754,2.04968401
-0.258194526,1.176212517
1.827715949,2.631820897
1.361283442,0.808340139
0.355060506,1.31642899
0.272351313,1.265017147
-1.342090264,-1.989791809
0.555341525,0.709504756
-0.526049703,-1.935199892
0.191141789,1.232898769
1.023471284,1.157613998
2.100904573,1.993711839
0.049149121,0.734925084
-0.536998885,0.913464066
0.019331836,1.54398809
-0.727194728,-2.036540292
-0.421896727,-1.751719231
0.348250404,0.986214001
0.233874725,0.758529999
1.097610195,1.030146554
1.905935375,1.989129788
-0.132289792,1.125090026
0.493315776,0.704250255
0.578915566,0.73459025
-1.354719958,-1.717426429
-0.32058418,0.872404004
-0.30346478,0.372993166
0.840165001,0.712298638
1.033192002,0.882429006
-0.249010875,1.925733662
1.655224778,2.129946767
0.544476125,1.819611357
0.963080994,0.821302367
-0.348910797,0.763048535
-0.163838983,1.314796302
-0.779665459,-2.290923637
1.808786737,1.952901521
2.080026668,2.368359397
0.327374538,1.147361122
-1.071760921,-2.058183492
0.374497257,0.764906655
2.131969998,1.889048332
1.986481416,1.536119262
0.676146981,1.145087274
1.999880793,1.874243675
1.822875569,1.620270987
0.713418918,1.004612606
-0.249502843,-1.72377713
0.654097665,1.086704724
2.034581808,2.309282943
0.347734771,1.003428319
-0.698398023,0.213802572
-0.368938314,0.773206885
0.925789565,0.877865273
0.936920388,1.239885858
0.305996426,1.120154855
0.124674401,0.633507206
-0.242896286,0.746120145
-1.604059975,-2.603711999
2.203070266,1.950336191
0.85906144,0.916313807
-0.434623725,-1.981698639
1.150532726,0.93104297
-0.054304682,0.66215834
1.832258103,1.865315169
-0.41245537,1.818215766
-0.457004801,1.732584976
0.105136852,0.509564701
0.885624738,0.860007833
1.677899092,1.86919133
2.101292362,2.31169799
-1.35344223,-1.943388726
1.231639243,0.586481515
-1.351603108,-1.901611835
0.054524089,0.979196673
1.83797921,2.135305429
-0.611560465,0.95311179
-0.54960769,-1.951198415
2.186654125,2.071601026
-0.300607356,0.545354127
0.611994938,1.197137635
1.21177873,1.201016704
-1.059951645,-1.750288261
-0.511989252,-2.479195622
2.015709985,2.049103752
-0.367430458,1.055228378
0.463380597,0.72927567
-0.142927673,1.100413713
1.904877665,1.666295024
1.711353455,1.718980338
0.185376255,0.871540524
2.026369064,2.112618412
1.816575038,1.816977426
-0.070376065,1.63864859
-0.830457238,-1.153951623
0.81674835,0.706811615
0.453746041,1.057839956
1.766237493,2.078966246
1.398275762,1.22157188
2.171280929,1.629265534
1.04003336,1.347036345
0.815443928,1.145503774
-0.83024937,-2.433823085
-1.425212191,-2.13197928
-0.028641211,0.85135549
1.932136754,2.288041402
0.240848327,1.393190265
2.240345405,1.901199022
-0.289225009,1.000783024
-1.759170619,-2.14115752
-0.978242257,-2.075408876
2.192393296,1.681018759
1.9816982,1.847047808
-1.024757162,-2.028543072
-1.129315794,-2.306432282
2.055938826,1.892007371
1.826189341,2.03958661
2.039164564,2.11964196
1.130148557,1.254318049
0.966367528,0.927939121
0.153050173,1.55812374
1.929027625,2.15102232
-0.379250687,0.343356942
-0.059472108,0.249739163
1.139776713,0.993040871
1.30486252,0.701844547
1.033292214,1.139148552
2.107634825,2.319228883
2.049101437,1.74826611
2.056755461,2.008511162
-0.570946598,-2.771661934
-0.709668288,-2.605834025
-0.764439078,-2.287289359
0.027260519,0.682036927
2.018993871,2.081366117
0.191914159,1.67292513
0.977295425,1.117173475
0.356194794,1.500983005
2.117632889,1.941831036
1.965698237,1.954269951
1.97792083,2.020781063
-1.405023144,-2.271279241
-1.174513076,-1.995505867
-1.185633524,-1.240454429
1.66673687,1.344320089
0.980659328,1.375179968
0.400956758,0.736460302
-0.816854631,1.338857002
0.762281334,1.028203664
-0.535280203,-2.087016238
-0.654609998,-1.764163017
-0.340655668,1.354466271
2.072663052,1.86513559
0.392197293,0.30826231
2.446486499,1.831112584
-0.133937376,1.05800857
2.249128896,2.137911621
-1.184046256,1.677297644
1.759242008,2.350945241
2.099907406,2.030525435
0.964361108,1.242669909
0.884334318,0.942874282
0.963321263,1.147142808
1.102133226,1.27281047
-0.931535749,-1.943051457
-0.234658723,0.938145414
1.123988032,1.318950783
1.302684904,0.779546726
-0.441015851,-1.613305852
2.361577021,1.997188263
1.915791775,2.117861557
1.845273131,1.847600795
-0.14983135,-1.434071861
0.029370184,1.258151742
-1.174220959,-1.518664136
1.069733049,0.889288276
-1.015883379,-1.580231418
2.026156705,2.00867045
1.974448765,2.179011522
-0.709404036,-1.036175975
-0.205339654,1.334002789
0.428952529,0.788692701
-0.518830923,-2.215275728
0.770309392,1.128218022
-0.441783168,1.105320549
0.223359087,0.966345401
0.654297093,0.568604177
0.78427621,1.017296005
1.08322621,1.169650639
-1.052169567,-2.260341614
-0.973449591,-1.655009079
-0.902972326,-1.71987923
2.039017534,2.071824048
0.769426437,0.688240583
2.004430982,2.201625847
-0.338043131,0.432018892
2.177689866,1.821298031
-1.523293675,-3.046930126
1.00224307,0.856885741
-0.415837471,1.103811364
0.247769436,1.198085004
-0.558647467,-1.435147037
0.552615431,0.684191821
-0.157232513,-1.355181004
0.928860041,0.672619872
0.841018909,1.30078058
-0.142259941,0.587920596
1.219576863,1.197383373
0.236583114,0.778206194
-1.814443577,-2.251142087
-0.263928229,0.466894687
-1.084712594,-1.895737962
-0.708847469,0.556836733
1.38718812,0.841483249
0.918552573,1.039120596
-0.626812047,1.129706541
-0.718075686,-1.370027078
-1.534742184,-1.92289747
0.952850755,1.433376633
-0.921396684,-2.485156392
0.584405039,0.739279918
1.958084508,1.801507156
1.540417556,1.725788641
1.04824339,0.990713649
-0.485698248,1.002457851
0.457127787,0.82638337
1.016279018,1.146048867
-0.822553345,-2.148240556
-1.37500962,-1.528955553
0.456667741,0.950253077
-0.792027896,-1.949539336
0.909724819,1.219034801
0.811811104,0.731651009
-0.774826344,0.325483976
-0.531704399,-1.984748036
1.038389931,0.870634745
0.935698821,0.934194116
2.199557855,1.936882887
2.044117322,1.983948808
-0.946971667,-2.079642101
0.984194129,1.069433346
-0.442040022,1.584730181
-1.142067536,-1.274837208
1.162264972,0.617907775
-0.83544532,-2.115128611
-1.349076236,-1.642705596
1.088975878,1.221152499
0.985343736,1.193420142
0.980262679,1.160479338
1.912200546,1.927947074
1.747860323,2.066826334
-0.28265858,-1.743465956
-1.316334807,-1.74244232
-0.902323762,-2.148506388
1.167605658,0.832681908
0.968389716,0.628599768
1.331521225,1.087056943
2.077606412,2.305403468
-1.41269227,-1.971273275
1.020619171,1.167440208
2.062773894,1.833465562
1.912715638,1.943244632
2.219538246,2.126564874
-1.484335498,-2.201362151
0.945969939,0.856268118
2.135688134,2.084309939
-1.112644098,-2.131147191
1.057095678,0.760305687
-1.78369838,-1.891238408
-1.188439427,-1.875405061
-1.233521214,-1.875771908
0.092832785,1.252778993
2.159520653,1.78131183
1.236882415,0.810029092
-0.709535599,-1.377437513
-0.324763602,1.548533963
2.142364667,1.960363742
-0.37876582,-1.515498788
0.936740963,0.950495281
1.070125586,1.085008723
2.073737488,2.101379637
0.001590124,-2.166505325
-0.08827929,0.596246623
0.067405613,0.145450598
0.99844122,0.846695509
-0.818023721,-1.79284791
-0.311908634,-1.662791486
-0.783884779,-1.876374593
1.771676893,1.731577874
-0.272503223,0.928700078
-0.195303586,1.344304868
0.895868295,0.816658175
-0.84789439,0.665264054
0.985852369,1.389219572
1.009477454,1.26723814
-0.725348443,-1.865183618
0.046087714,0.982304378
-0.260499848,1.702309106
1.93135665,2.11391423
-0.916762687,-1.712679027
2.064198837,2.012278452
0.239893977,0.819790625
1.117530375,1.086740156
-1.290779009,-2.311896289
2.134239241,1.943908697
1.167071538,1.007673187
-0.100374428,1.457753804
1.894289236,2.13402786
1.776642027,2.037787662
-1.19093701,-1.710459705
2.591349329,2.158574556
-0.631885347,-2.281015034
1.001123433,0.860348833
2.129761926,2.133154213
-0.518735155,-1.588083478
-1.410892308,-2.628451568
1.849331762,2.030357233
0.056934685,2.041115752
0.973391749,1.327001399
1.172948164,1.13835292
0.846246739,1.215569971
-0.258945791,1.182076854
-0.95207563,-1.978370339
-0.230133341,1.568569864
1.115508887,0.879114898
-0.368611319,1.409992726
2.010854197,1.781114825
-0.893998876,-2.011996968
1.897866282,2.008597486
2.058628663,1.832624021
0.98553295,1.131695432
-0.934072532,-1.719128044
2.147936282,2.062980852
1.323324227,0.932988548
-1.214687182,-1.837513875
2.00757056,2.158576936
-0.752440455,-2.274415815
-1.691047025,-1.699909098
0.348839698,1.130856006
0.135529735,1.608003225
-1.158023919,-2.164003921
2.475690582,2.393394698
1.836968685,2.089537611
-0.93310973,-2.51426407
-0.634818619,0.162956763
0.389507748,0.962608985
-0.74806489,-1.582349143
1.089036815,0.971586938
1.785951488,1.789234904
-0.765882891,0.922555529
0.648824016,1.139549327
-0.859271676,-1.647886528
0.463660701,1.251820698
-0.281272107,0.894031881
0.256322397,1.268955013
2.306852652,2.026940185
2.333947846,2.043120684
0.049974446,1.361444573
1.986809594,2.093292883
0.117966722,1.403008679
-1.146145271,-2.31232858
1.102150765,0.753188376
1.024001261,1.114319433
-0.566577114,0.823860847
-0.142803175,1.22358101
0.670898137,1.145870428
-0.488347038,1.310269898
2.138414793,2.203785694
-0.777828548,-1.668100058
0.979724431,1.029979082
-0.293176061,1.190701238
0.967096386,1.010290066
1.581872404,2.079955536
-0.394406316,0.473383612
1.036847816,1.346359192
-1.244929694,-1.269572102
0.58222038,1.719377222
2.001566274,1.874422993
0.948432146,0.974572115
0.363345508,0.787516696
2.05725747,1.774755919
1.064869394,0.876814794
-0.952045179,-2.724821129
1.369385382,0.815856583
-0.810893153,0.819147375
-2.358251907,-1.841747136
2.174121848,2.151115382
0.933897412,1.028896468
-0.466584646,-2.091546394
1.916828784,2.328805802
0.848614899,0.907733989
-1.241760954,-2.402764924
-1.312176286,-2.107126011
0.988060689,1.004639117
-0.389129133,0.497655043
-1.981701026,-1.419677704
0.008503172,1.141948642
2.107409502,2.082047737
1.826058407,1.988832735
0.492566974,0.249595117
1.254997088,1.088153348
-0.280641748,1.44747695
2.252149236,1.828105452
0.335277773,1.420474908
0.997174456,1.051075825
1.128841881,1.111449369
0.011911956,1.024276567
0.862393739,1.236780331
0.826939649,1.116594719
0.683222637,1.171048993
2.034718532,1.91868104
0.761660573,0.898351308
0.979345136,1.157204812
0.89427341,1.130276959
1.137004565,0.534391112
-0.138141454,0.99663235
0.646356783,0.683271933
0.965787256,1.022280854
2.181169653,1.843116388
-0.380189932,1.047874318
1.995642803,1.924002583
0.234895477,1.634526127
1.668679819,1.91065113
-0.01534098,1.295969003
0.698805498,1.153153282
-1.246156808,-2.223970122
2.011318789,1.843716146
1.054334035,0.966127845
0.135769431,1.017381501
0.897507039,1.389702107
-0.350743155,-1.664077128
1.002919153,1.311439955
-0.475382486,-2.519796748
1.836630279,2.133286751
-0.323167341,0.685786186
-0.960979081,-1.955228682
2.218299126,2.188573513
0.072485968,0.828836895
-1.522313214,-1.662182882
-0.080065083,0.914192832
2.157807611,2.169142262
-1.510401908,-2.332673448
-0.047070484,0.916350191
0.859732975,1.008876265
-1.279041956,-1.813628155
0.148267289,0.909767445
-0.125851527,0.61171157
-0.340075489,0.937489371
1.169034373,1.012294087
0.648614082,0.782813525
-0.718250402,-1.418234614
-0.547439445,-1.223306109
-0.177187141,0.690710684
2.316038,2.220103514
1.335073806,0.960620892
1.802248106,1.993055292
-0.745069314,-1.671469528
-0.710336235,-2.756277151
0.78167913,1.038879267
0.082490238,0.523120457
-0.77225475,-2.054441619
0.914594673,0.707987738
1.042299909,0.545067234
-1.785247491,-3.080996584
0.137386991,1.145646046
1.97436222,2.023912457
-0.612974084,-2.0011093
1.079827481,0.604186932
-1.262474634,-2.264682685
0.535385122,1.205807296
-0.719624379,-1.960524388
0.351541987,1.448348721
1.877941677,1.825695983
1.159410876,1.23856521
1.364137382,0.959235418
1.873331409,1.583304341
-0.734015851,-1.843053738
1.024695712,0.825489332
-0.420901729,-2.208958284
-0.744882842,-1.389698543
-1.235943165,-1.847349453
2.208684318,1.466921552
1.306181989,1.187696623
1.780789609,2.090048551
1.046004469,1.400106415
0.478358335,1.192714456
1.954318323,1.643162631
0.823275191,0.956438374
-0.98659543,-2.348017646
-0.095927555,1.38687783
-0.692260625,-2.359601957
-0.460802188,0.786564463
1.647275129,0.810609036
-1.357234601,-2.691649236
-0.425230782,1.171739908
-0.333639381,1.021294982
0.949256369,0.732411923
0.378027038,1.48206719
0.721213708,0.772782472
0.198998604,0.774120576
-0.323828191,-2.410803154
2.100273729,1.993973141
-1.535184533,-2.407725683
2.290442336,2.262599624
-0.022966988,1.04392333
0.053843036,-2.571484425
1.955230282,1.810018153
0.82091005,0.7588365
-0.200940124,1.757692671
1.086031058,0.865138993
0.02452324,1.326406131
-1.251381191,-2.562965022
0.356894055,1.170766264
0.885669364,0.627597295
1.220653383,1.33458426
-0.883383151,-1.911453932
2.29398367,2.02269347
0.147551499,0.91495728
-0.334921303,1.311707457
2.02716108,1.986238555
-0.726774792,-1.968975136
-0.521885273,-2.286597646
2.189378085,2.042183635
-0.233099903,-2.060121137
0.489838346,0.23040405
1.130898147,1.051778319
-0.996372751,-1.704575784
1.876613022,1.665917528
1.183784849,1.090147426
1.826469355,2.02402813
-0.473319093,-2.089357659
-0.45030645,0.908180535
-1.244951354,-2.174340581
1.053688356,0.831294815
2.117318571,2.008403848
1.240722866,0.605580378
0.93412263,1.108891942
-0.355831549,-1.506888859
0.719121076,2.158273922
0.079312559,1.050640427
-1.094117776,-2.293778555
-0.868401699,-2.225106191
2.033778324,1.729168147
1.962309918,1.922276512
1.663738391,2.407881499
1.710721984,1.69392671
1.159147372,1.18614872
0.246571878,1.097355758
1.505628415,2.300819615
2.213604222,2.525659075
-0.826384505,-0.981281585
-0.364339329,-2.556896646
1.936080262,1.779854831
2.033784884,2.096992621
-0.111868452,1.18757962
-1.029722128,-1.899447884
0.484780969,0.944584389
-1.884087677,-1.378505907
1.131591815,1.351241088
-0.940651868,-2.709200167
0.801244562,1.062024941
-0.049728246,1.288712343
-0.868468153,-2.419122848
-0.964179515,-2.038134308
-1.313935938,-2.291650041
-1.419885609,-2.487651962
1.927800889,1.941017727
-0.420737809,1.403346633
1.862242108,2.29296104
0.098962289,1.639198063
1.206411878,0.979559301
0.290071246,1.066655727
1.955304945,1.913954018
-1.655296962,-1.798378114
0.257918601,0.533699388
-0.023553806,1.727310784
-0.550761088,-1.544513262
-0.433996863,0.758659996
0.030006727,1.379993594
0.443459968,0.637312436
1.927969142,1.976072063
-0.36292606,-1.205220883
1.016478892,1.01225208
2.072482368,1.809018157
1.318891107,0.822905746
1.871483609,2.106009763
2.173436255,2.047415476
-0.720887093,-1.612178287
0.200655243,0.853095474
0.090950174,0.791371145
